Unnamed: 0,Date,AveragePrice,TotalVolume,type,year,region,season
30,5/31/15,1.23,9890.95,organic,2015,Chicken Broth,Summer
31,5/24/15,1.26,12358.51,organic,2015,Chicken Broth,Summer
32,5/17/15,1.25,11026.61,organic,2015,Chicken Broth,Summer
33,5/10/15,1.28,10725.46,organic,2015,Chicken Broth,Summer
34,5/3/15,1.26,8532.45,organic,2015,Chicken Broth,Summer
35,4/26/15,1.26,12066.11,organic,2015,Chicken Broth,Spring
36,4/19/15,1.26,13856.85,organic,2015,Chicken Broth,Spring
37,4/12/15,1.26,12380.68,organic,2015,Chicken Broth,Spring
38,4/5/15,1.25,11676.65,organic,2015,Chicken Broth,Spring
39,3/29/15,1.24,9207.99,organic,2015,Chicken Broth,Spring
40,3/22/15,1.24,11997.73,organic,2015,Chicken Broth,Spring
41,3/15/15,1.27,12371.76,organic,2015,Chicken Broth,Spring
42,3/8/15,1.31,9212.46,organic,2015,Chicken Broth,Spring
43,3/1/15,1.2,11760.53,organic,2015,Chicken Broth,Spring
44,2/22/15,1.26,10792.32,organic,2015,Chicken Broth,Spring
45,2/15/15,1.29,10569.83,organic,2015,Chicken Broth,Spring
46,2/8/15,1.25,9077.59,organic,2015,Chicken Broth,Spring
47,2/1/15,1.15,12285.76,organic,2015,Chicken Broth,Spring
48,1/25/15,1.24,11398.91,organic,2015,Chicken Broth,Winter
49,1/18/15,1.2,9979.64,organic,2015,Chicken Broth,Winter
50,1/11/15,1.26,7561.0,organic,2015,Chicken Broth,Winter
51,1/4/15,1.22,8938.32,organic,2015,Chicken Broth,Winter
0,12/27/15,1.21,52474.67,organic,2015,Squab Chicken,Winter
1,12/20/15,1.11,53170.36,organic,2015,Squab Chicken,Winter
2,12/13/15,1.14,51913.12,organic,2015,Squab Chicken,Winter
3,12/6/15,1.23,43059.51,organic,2015,Squab Chicken,Winter
4,11/29/15,1.33,42934.45,organic,2015,Squab Chicken,Winter
5,11/22/15,1.34,45689.27,organic,2015,Squab Chicken,Winter
6,11/15/15,1.31,49201.89,organic,2015,Squab Chicken,Winter
7,11/8/15,1.42,48697.16,organic,2015,Squab Chicken,Winter
8,11/1/15,1.36,52815.97,organic,2015,Squab Chicken,Winter
9,10/25/15,1.41,48799.38,organic,2015,Squab Chicken,Autumn
10,10/18/15,1.62,33737.71,organic,2015,Squab Chicken,Autumn
11,10/11/15,1.72,28062.63,organic,2015,Squab Chicken,Autumn
12,10/4/15,1.68,34443.27,organic,2015,Squab Chicken,Autumn
13,9/27/15,1.51,38333.16,organic,2015,Squab Chicken,Autumn
14,9/20/15,1.57,43450.79,organic,2015,Squab Chicken,Autumn
15,9/13/15,1.66,45533.58,organic,2015,Squab Chicken,Autumn
16,9/6/15,1.6,40540.88,organic,2015,Squab Chicken,Autumn
17,8/30/15,1.58,40655.43,organic,2015,Squab Chicken,Autumn
18,8/23/15,1.52,50234.03,organic,2015,Squab Chicken,Autumn
19,8/16/15,1.55,39542.9,organic,2015,Squab Chicken,Autumn
20,8/9/15,1.61,35630.99,organic,2015,Squab Chicken,Autumn
21,8/2/15,1.63,40544.17,organic,2015,Squab Chicken,Autumn
22,7/26/15,1.53,43803.78,organic,2015,Squab Chicken,Summer
23,7/19/15,1.56,41636.8,organic,2015,Squab Chicken,Summer
24,7/12/15,1.59,39171.61,organic,2015,Squab Chicken,Summer
25,7/5/15,1.46,56929.52,organic,2015,Squab Chicken,Summer
26,6/28/15,1.47,48421.15,organic,2015,Squab Chicken,Summer
27,6/21/15,1.46,45352.7,organic,2015,Squab Chicken,Summer
28,6/14/15,1.44,42369.24,organic,2015,Squab Chicken,Summer
29,6/7/15,1.42,44034.76,organic,2015,Squab Chicken,Summer
30,5/31/15,1.4,44605.56,organic,2015,Squab Chicken,Summer
31,5/24/15,1.42,49071.35,organic,2015,Squab Chicken,Summer
32,5/17/15,1.41,43907.34,organic,2015,Squab Chicken,Summer
33,5/10/15,1.39,42131.8,organic,2015,Squab Chicken,Summer
34,5/3/15,1.36,43115.31,organic,2015,Squab Chicken,Summer
35,4/26/15,1.4,44090.53,organic,2015,Squab Chicken,Spring
36,4/19/15,1.41,44688.56,organic,2015,Squab Chicken,Spring
37,4/12/15,1.39,43407.79,organic,2015,Squab Chicken,Spring
38,4/5/15,1.42,44984.85,organic,2015,Squab Chicken,Spring
39,3/29/15,1.42,35121.94,organic,2015,Squab Chicken,Spring
40,3/22/15,1.25,41439.59,organic,2015,Squab Chicken,Spring
41,3/15/15,1.42,32656.06,organic,2015,Squab Chicken,Spring
42,3/8/15,1.35,42280.47,organic,2015,Squab Chicken,Spring
43,3/1/15,1.14,60244.59,organic,2015,Squab Chicken,Spring
44,2/22/15,1.36,44972.88,organic,2015,Squab Chicken,Spring
45,2/15/15,1.43,41524.22,organic,2015,Squab Chicken,Spring
46,2/8/15,1.29,46991.12,organic,2015,Squab Chicken,Spring
47,2/1/15,1.12,50107.32,organic,2015,Squab Chicken,Spring
48,1/25/15,1.23,38078.07,organic,2015,Squab Chicken,Winter
49,1/18/15,1.29,43649.12,organic,2015,Squab Chicken,Winter
50,1/11/15,1.08,60232.63,organic,2015,Squab Chicken,Winter
51,1/4/15,1.25,54495.54,organic,2015,Squab Chicken,Winter
0,12/27/15,1.57,1155.71,organic,2015,Chicken Wings,Winter
1,12/20/15,1.5,1563.02,organic,2015,Chicken Wings,Winter
2,12/13/15,1.5,1366.32,organic,2015,Chicken Wings,Winter
3,12/6/15,1.49,1054.07,organic,2015,Chicken Wings,Winter
4,11/29/15,1.51,1203.52,organic,2015,Chicken Wings,Winter
5,11/22/15,1.11,657.96,organic,2015,Chicken Wings,Winter
6,11/15/15,1.44,2707.87,organic,2015,Chicken Wings,Winter
7,11/8/15,1.59,84.56,organic,2015,Chicken Wings,Winter
8,11/1/15,1.5,1955.27,organic,2015,Chicken Wings,Winter
9,10/25/15,1.5,1484.89,organic,2015,Chicken Wings,Autumn
10,10/18/15,1.51,901.53,organic,2015,Chicken Wings,Autumn
11,10/11/15,1.51,1780.24,organic,2015,Chicken Wings,Autumn
12,10/4/15,1.5,1584.01,organic,2015,Chicken Wings,Autumn
13,9/27/15,1.5,821.99,organic,2015,Chicken Wings,Autumn
14,9/20/15,1.47,1843.74,organic,2015,Chicken Wings,Autumn
15,9/13/15,1.43,1005.8,organic,2015,Chicken Wings,Autumn
16,9/6/15,1.47,1962.43,organic,2015,Chicken Wings,Autumn
17,8/30/15,1.47,1358.02,organic,2015,Chicken Wings,Autumn
18,8/23/15,1.5,1059.21,organic,2015,Chicken Wings,Autumn
19,8/16/15,1.51,1164.87,organic,2015,Chicken Wings,Autumn
20,8/9/15,1.5,1359.19,organic,2015,Chicken Wings,Autumn
21,8/2/15,1.51,1015.04,organic,2015,Chicken Wings,Autumn
22,7/26/15,1.48,571.4,organic,2015,Chicken Wings,Summer
23,7/19/15,1.45,792.97,organic,2015,Chicken Wings,Summer
24,7/12/15,1.56,1751.57,organic,2015,Chicken Wings,Summer
25,7/5/15,1.88,1766.19,organic,2015,Chicken Wings,Summer
26,6/28/15,1.86,1627.96,organic,2015,Chicken Wings,Summer
27,6/21/15,1.92,1415.1,organic,2015,Chicken Wings,Summer
28,6/14/15,1.81,2017.29,organic,2015,Chicken Wings,Summer
29,6/7/15,1.75,2094.36,organic,2015,Chicken Wings,Summer
30,5/31/15,1.72,2578.53,organic,2015,Chicken Wings,Summer
31,5/24/15,1.77,1811.7,organic,2015,Chicken Wings,Summer
32,5/17/15,1.79,2141.08,organic,2015,Chicken Wings,Summer
33,5/10/15,1.77,2184.05,organic,2015,Chicken Wings,Summer
34,5/3/15,1.35,4770.93,organic,2015,Chicken Wings,Summer
35,4/26/15,1.25,6631.49,organic,2015,Chicken Wings,Spring
36,4/19/15,1.61,2879.62,organic,2015,Chicken Wings,Spring
37,4/12/15,1.81,1877.52,organic,2015,Chicken Wings,Spring
38,4/5/15,1.86,1702.0,organic,2015,Chicken Wings,Spring
39,3/29/15,1.83,2723.62,organic,2015,Chicken Wings,Spring
40,3/22/15,1.82,1755.09,organic,2015,Chicken Wings,Spring
41,3/15/15,1.73,2478.0,organic,2015,Chicken Wings,Spring
42,3/8/15,1.69,2708.59,organic,2015,Chicken Wings,Spring
43,3/1/15,1.75,2035.58,organic,2015,Chicken Wings,Spring
44,2/22/15,1.92,1386.85,organic,2015,Chicken Wings,Spring
45,2/15/15,1.75,1791.51,organic,2015,Chicken Wings,Spring
46,2/8/15,1.72,2118.66,organic,2015,Chicken Wings,Spring
47,2/1/15,1.73,1767.3,organic,2015,Chicken Wings,Spring
48,1/25/15,1.84,1648.84,organic,2015,Chicken Wings,Winter
49,1/18/15,1.87,1459.37,organic,2015,Chicken Wings,Winter
50,1/11/15,1.85,1614.56,organic,2015,Chicken Wings,Winter
51,1/4/15,1.82,2288.44,organic,2015,Chicken Wings,Winter
0,12/27/15,1.6,51768.23,organic,2015,Hamburger Steak,Winter
1,12/20/15,1.71,43696.22,organic,2015,Hamburger Steak,Winter
2,12/13/15,1.68,46565.74,organic,2015,Hamburger Steak,Winter
3,12/6/15,1.59,43426.6,organic,2015,Hamburger Steak,Winter
4,11/29/15,1.5,45599.48,organic,2015,Hamburger Steak,Winter
5,11/22/15,1.66,46456.92,organic,2015,Hamburger Steak,Winter
6,11/15/15,1.7,45159.24,organic,2015,Hamburger Steak,Winter
7,11/8/15,1.66,49231.83,organic,2015,Hamburger Steak,Winter
8,11/1/15,1.61,54907.07,organic,2015,Hamburger Steak,Winter
9,10/25/15,1.7,55916.99,organic,2015,Hamburger Steak,Autumn
10,10/18/15,1.66,57077.28,organic,2015,Hamburger Steak,Autumn
11,10/11/15,1.53,60162.15,organic,2015,Hamburger Steak,Autumn
12,10/4/15,1.73,53587.09,organic,2015,Hamburger Steak,Autumn
13,9/27/15,1.76,52253.69,organic,2015,Hamburger Steak,Autumn
14,9/20/15,1.72,54619.72,organic,2015,Hamburger Steak,Autumn
15,9/13/15,1.75,62767.95,organic,2015,Hamburger Steak,Autumn
16,9/6/15,1.67,74083.65,organic,2015,Hamburger Steak,Autumn
17,8/30/15,1.7,69033.16,organic,2015,Hamburger Steak,Autumn
18,8/23/15,1.7,74965.16,organic,2015,Hamburger Steak,Autumn
19,8/16/15,1.7,69867.41,organic,2015,Hamburger Steak,Autumn
20,8/9/15,1.65,81469.58,organic,2015,Hamburger Steak,Autumn
21,8/2/15,1.71,68742.23,organic,2015,Hamburger Steak,Autumn
22,7/26/15,1.52,67600.74,organic,2015,Hamburger Steak,Summer
23,7/19/15,1.51,69690.43,organic,2015,Hamburger Steak,Summer
24,7/12/15,1.51,72375.15,organic,2015,Hamburger Steak,Summer
25,7/5/15,1.61,72541.61,organic,2015,Hamburger Steak,Summer
26,6/28/15,1.62,67201.29,organic,2015,Hamburger Steak,Summer
27,6/21/15,1.65,67376.23,organic,2015,Hamburger Steak,Summer
28,6/14/15,1.6,75740.17,organic,2015,Hamburger Steak,Summer
29,6/7/15,1.47,84677.56,organic,2015,Hamburger Steak,Summer
30,5/31/15,1.44,89469.59,organic,2015,Hamburger Steak,Summer
31,5/24/15,1.37,107181.78,organic,2015,Hamburger Steak,Summer
32,5/17/15,1.24,130073.74,organic,2015,Hamburger Steak,Summer
33,5/10/15,1.28,107735.95,organic,2015,Hamburger Steak,Summer
34,5/3/15,1.34,102916.4,organic,2015,Hamburger Steak,Summer
35,4/26/15,1.46,83253.18,organic,2015,Hamburger Steak,Spring
36,4/19/15,1.51,84443.98,organic,2015,Hamburger Steak,Spring
37,4/12/15,1.53,76027.78,organic,2015,Hamburger Steak,Spring
38,4/5/15,1.65,68150.51,organic,2015,Hamburger Steak,Spring
39,3/29/15,1.65,64688.75,organic,2015,Hamburger Steak,Spring
40,3/22/15,1.53,57978.41,organic,2015,Hamburger Steak,Spring
41,3/15/15,1.65,58939.14,organic,2015,Hamburger Steak,Spring
42,3/8/15,1.62,73251.74,organic,2015,Hamburger Steak,Spring
43,3/1/15,1.61,62339.44,organic,2015,Hamburger Steak,Spring
44,2/22/15,1.4,75957.01,organic,2015,Hamburger Steak,Spring
45,2/15/15,1.48,67813.61,organic,2015,Hamburger Steak,Spring
46,2/8/15,1.58,64774.28,organic,2015,Hamburger Steak,Spring
47,2/1/15,1.44,72159.84,organic,2015,Hamburger Steak,Spring
48,1/25/15,1.63,54932.83,organic,2015,Hamburger Steak,Winter
49,1/18/15,1.65,52559.1,organic,2015,Hamburger Steak,Winter
50,1/11/15,1.52,65483.08,organic,2015,Hamburger Steak,Winter
51,1/4/15,1.56,58065.35,organic,2015,Hamburger Steak,Winter
0,12/27/15,1.7,75884.69,organic,2015,Little Neck Clams,Winter
1,12/20/15,1.77,73826.41,organic,2015,Little Neck Clams,Winter
2,12/13/15,1.8,76466.85,organic,2015,Little Neck Clams,Winter
3,12/6/15,1.53,67245.25,organic,2015,Little Neck Clams,Winter
4,11/29/15,1.59,48901.36,organic,2015,Little Neck Clams,Winter
5,11/22/15,1.63,55389.85,organic,2015,Little Neck Clams,Winter
6,11/15/15,1.58,52680.94,organic,2015,Little Neck Clams,Winter
7,11/8/15,1.63,54182.7,organic,2015,Little Neck Clams,Winter
8,11/1/15,1.74,48955.21,organic,2015,Little Neck Clams,Winter
9,10/25/15,1.69,56802.46,organic,2015,Little Neck Clams,Autumn
10,10/18/15,1.7,51045.02,organic,2015,Little Neck Clams,Autumn
11,10/11/15,1.69,55097.44,organic,2015,Little Neck Clams,Autumn
12,10/4/15,1.82,53701.26,organic,2015,Little Neck Clams,Autumn
13,9/27/15,2.12,41882.91,organic,2015,Little Neck Clams,Autumn
14,9/20/15,1.93,47669.22,organic,2015,Little Neck Clams,Autumn
15,9/13/15,1.97,49376.19,organic,2015,Little Neck Clams,Autumn
16,9/6/15,1.86,64445.98,organic,2015,Little Neck Clams,Autumn
17,8/30/15,2.01,50307.57,organic,2015,Little Neck Clams,Autumn
18,8/23/15,1.99,54255.52,organic,2015,Little Neck Clams,Autumn
19,8/16/15,2.11,47299.93,organic,2015,Little Neck Clams,Autumn
20,8/9/15,1.89,59179.16,organic,2015,Little Neck Clams,Autumn
21,8/2/15,2.02,51879.97,organic,2015,Little Neck Clams,Autumn
22,7/26/15,1.94,45208.21,organic,2015,Little Neck Clams,Summer
23,7/19/15,2.07,47878.48,organic,2015,Little Neck Clams,Summer
24,7/12/15,2.01,40245.19,organic,2015,Little Neck Clams,Summer
25,7/5/15,2.09,45881.11,organic,2015,Little Neck Clams,Summer
26,6/28/15,1.93,56485.02,organic,2015,Little Neck Clams,Summer
27,6/21/15,2.12,48785.22,organic,2015,Little Neck Clams,Summer
28,6/14/15,1.93,65593.37,organic,2015,Little Neck Clams,Summer
29,6/7/15,2.02,57645.02,organic,2015,Little Neck Clams,Summer
30,5/31/15,1.89,63807.3,organic,2015,Little Neck Clams,Summer
31,5/24/15,1.97,63674.1,organic,2015,Little Neck Clams,Summer
32,5/17/15,1.92,68435.46,organic,2015,Little Neck Clams,Summer
33,5/10/15,1.9,68804.21,organic,2015,Little Neck Clams,Summer
34,5/3/15,1.89,67904.99,organic,2015,Little Neck Clams,Summer
35,4/26/15,1.96,53200.63,organic,2015,Little Neck Clams,Spring
36,4/19/15,1.94,60348.96,organic,2015,Little Neck Clams,Spring
37,4/12/15,1.81,69377.2,organic,2015,Little Neck Clams,Spring
38,4/5/15,1.91,52969.72,organic,2015,Little Neck Clams,Spring
39,3/29/15,1.95,46496.41,organic,2015,Little Neck Clams,Spring
40,3/22/15,1.92,44128.54,organic,2015,Little Neck Clams,Spring
41,3/15/15,1.83,43012.32,organic,2015,Little Neck Clams,Spring
42,3/8/15,1.79,60655.7,organic,2015,Little Neck Clams,Spring
43,3/1/15,1.85,56799.83,organic,2015,Little Neck Clams,Spring
44,2/22/15,1.9,56898.92,organic,2015,Little Neck Clams,Spring
45,2/15/15,1.84,57627.38,organic,2015,Little Neck Clams,Spring
46,2/8/15,1.85,65898.99,organic,2015,Little Neck Clams,Spring
47,2/1/15,1.78,63537.1,organic,2015,Little Neck Clams,Spring
48,1/25/15,1.92,40358.44,organic,2015,Little Neck Clams,Winter
49,1/18/15,1.94,35304.15,organic,2015,Little Neck Clams,Winter
50,1/11/15,1.86,50079.81,organic,2015,Little Neck Clams,Winter
51,1/4/15,1.88,48280.46,organic,2015,Little Neck Clams,Winter
0,12/27/15,1.72,7422.47,organic,2015,Roast Chicken,Winter
1,12/20/15,1.79,6499.82,organic,2015,Roast Chicken,Winter
2,12/13/15,1.72,6991.24,organic,2015,Roast Chicken,Winter
3,12/6/15,1.87,5936.27,organic,2015,Roast Chicken,Winter
4,11/29/15,1.89,5175.81,organic,2015,Roast Chicken,Winter
5,11/22/15,1.89,6755.96,organic,2015,Roast Chicken,Winter
6,11/15/15,1.89,7451.55,organic,2015,Roast Chicken,Winter
7,11/8/15,1.72,9192.79,organic,2015,Roast Chicken,Winter
8,11/1/15,1.7,8638.12,organic,2015,Roast Chicken,Winter
9,10/25/15,1.52,9307.99,organic,2015,Roast Chicken,Autumn
10,10/18/15,1.84,12357.55,organic,2015,Roast Chicken,Autumn
11,10/11/15,1.91,6593.87,organic,2015,Roast Chicken,Autumn
12,10/4/15,1.93,6825.19,organic,2015,Roast Chicken,Autumn
13,9/27/15,1.85,7128.73,organic,2015,Roast Chicken,Autumn
14,9/20/15,1.98,4881.79,organic,2015,Roast Chicken,Autumn
15,9/13/15,1.9,7622.55,organic,2015,Roast Chicken,Autumn
16,9/6/15,1.79,10567.84,organic,2015,Roast Chicken,Autumn
17,8/30/15,1.8,10535.93,organic,2015,Roast Chicken,Autumn
18,8/23/15,1.81,10004.86,organic,2015,Roast Chicken,Autumn
19,8/16/15,1.79,10949.5,organic,2015,Roast Chicken,Autumn
20,8/9/15,1.82,10066.22,organic,2015,Roast Chicken,Autumn
21,8/2/15,1.88,8593.93,organic,2015,Roast Chicken,Autumn
22,7/26/15,1.85,7178.36,organic,2015,Roast Chicken,Summer
23,7/19/15,1.85,6428.81,organic,2015,Roast Chicken,Summer
24,7/12/15,1.82,8064.16,organic,2015,Roast Chicken,Summer
25,7/5/15,1.72,10481.04,organic,2015,Roast Chicken,Summer
26,6/28/15,1.54,11633.27,organic,2015,Roast Chicken,Summer
27,6/21/15,1.48,14656.29,organic,2015,Roast Chicken,Summer
28,6/14/15,1.62,12799.12,organic,2015,Roast Chicken,Summer
29,6/7/15,1.54,13840.92,organic,2015,Roast Chicken,Summer
30,5/31/15,1.54,14390.21,organic,2015,Roast Chicken,Summer
31,5/24/15,1.7,11605.98,organic,2015,Roast Chicken,Summer
32,5/17/15,1.67,11593.7,organic,2015,Roast Chicken,Summer
33,5/10/15,1.46,14755.15,organic,2015,Roast Chicken,Summer
34,5/3/15,1.4,17519.51,organic,2015,Roast Chicken,Summer
35,4/26/15,1.65,17775.41,organic,2015,Roast Chicken,Spring
36,4/19/15,1.48,15735.77,organic,2015,Roast Chicken,Spring
37,4/12/15,1.56,14281.66,organic,2015,Roast Chicken,Spring
38,4/5/15,1.5,14328.05,organic,2015,Roast Chicken,Spring
39,3/29/15,1.46,15287.62,organic,2015,Roast Chicken,Spring
40,3/22/15,1.37,13824.58,organic,2015,Roast Chicken,Spring
41,3/15/15,1.56,9530.76,organic,2015,Roast Chicken,Spring
42,3/8/15,1.52,12545.98,organic,2015,Roast Chicken,Spring
43,3/1/15,1.37,14618.92,organic,2015,Roast Chicken,Spring
44,2/22/15,1.59,10924.58,organic,2015,Roast Chicken,Spring
45,2/15/15,1.66,10159.47,organic,2015,Roast Chicken,Spring
46,2/8/15,1.55,12418.02,organic,2015,Roast Chicken,Spring
47,2/1/15,1.18,13645.72,organic,2015,Roast Chicken,Spring
48,1/25/15,1.54,10849.4,organic,2015,Roast Chicken,Winter
49,1/18/15,1.36,12251.87,organic,2015,Roast Chicken,Winter
50,1/11/15,1.36,14035.18,organic,2015,Roast Chicken,Winter
51,1/4/15,1.12,17296.85,organic,2015,Roast Chicken,Winter
0,12/27/15,1.6,32041.32,organic,2015,Cape Cod Oysters,Winter
1,12/20/15,1.69,29471.57,organic,2015,Cape Cod Oysters,Winter
2,12/13/15,1.82,24664.21,organic,2015,Cape Cod Oysters,Winter
3,12/6/15,1.92,21986.87,organic,2015,Cape Cod Oysters,Winter
4,11/29/15,1.82,23344.7,organic,2015,Cape Cod Oysters,Winter
5,11/22/15,1.69,28577.15,organic,2015,Cape Cod Oysters,Winter
6,11/15/15,1.68,30958.65,organic,2015,Cape Cod Oysters,Winter
7,11/8/15,1.73,32097.19,organic,2015,Cape Cod Oysters,Winter
8,11/1/15,1.55,34437.74,organic,2015,Cape Cod Oysters,Winter
9,10/25/15,1.64,30717.28,organic,2015,Cape Cod Oysters,Autumn
10,10/18/15,1.68,31802.25,organic,2015,Cape Cod Oysters,Autumn
11,10/11/15,1.82,28422.94,organic,2015,Cape Cod Oysters,Autumn
12,10/4/15,1.76,30507.45,organic,2015,Cape Cod Oysters,Autumn
13,9/27/15,1.85,28183.63,organic,2015,Cape Cod Oysters,Autumn
14,9/20/15,1.85,30393.35,organic,2015,Cape Cod Oysters,Autumn
15,9/13/15,1.87,29440.58,organic,2015,Cape Cod Oysters,Autumn
16,9/6/15,1.91,30307.58,organic,2015,Cape Cod Oysters,Autumn
17,8/30/15,1.9,34522.02,organic,2015,Cape Cod Oysters,Autumn
18,8/23/15,1.92,31850.38,organic,2015,Cape Cod Oysters,Autumn
19,8/16/15,1.88,32159.33,organic,2015,Cape Cod Oysters,Autumn
20,8/9/15,1.87,34667.31,organic,2015,Cape Cod Oysters,Autumn
21,8/2/15,1.84,32696.45,organic,2015,Cape Cod Oysters,Autumn
22,7/26/15,1.84,27102.7,organic,2015,Cape Cod Oysters,Summer
23,7/19/15,1.85,28602.01,organic,2015,Cape Cod Oysters,Summer
24,7/12/15,1.89,34274.47,organic,2015,Cape Cod Oysters,Summer
25,7/5/15,1.92,40423.05,organic,2015,Cape Cod Oysters,Summer
26,6/28/15,1.93,33557.37,organic,2015,Cape Cod Oysters,Summer
27,6/21/15,1.88,37004.14,organic,2015,Cape Cod Oysters,Summer
28,6/14/15,1.79,33795.51,organic,2015,Cape Cod Oysters,Summer
29,6/7/15,1.9,30028.0,organic,2015,Cape Cod Oysters,Summer
30,5/31/15,1.93,31775.42,organic,2015,Cape Cod Oysters,Summer
31,5/24/15,1.92,31193.34,organic,2015,Cape Cod Oysters,Summer
32,5/17/15,1.93,30302.51,organic,2015,Cape Cod Oysters,Summer
33,5/10/15,1.85,32022.52,organic,2015,Cape Cod Oysters,Summer
34,5/3/15,1.92,27541.24,organic,2015,Cape Cod Oysters,Summer
35,4/26/15,1.93,30001.14,organic,2015,Cape Cod Oysters,Spring
36,4/19/15,1.9,29227.44,organic,2015,Cape Cod Oysters,Spring
37,4/12/15,1.82,31363.93,organic,2015,Cape Cod Oysters,Spring
38,4/5/15,1.81,36535.72,organic,2015,Cape Cod Oysters,Spring
39,3/29/15,1.85,34062.08,organic,2015,Cape Cod Oysters,Spring
40,3/22/15,1.8,34244.34,organic,2015,Cape Cod Oysters,Spring
41,3/15/15,1.67,36469.37,organic,2015,Cape Cod Oysters,Spring
42,3/8/15,1.68,33434.23,organic,2015,Cape Cod Oysters,Spring
43,3/1/15,1.7,36993.47,organic,2015,Cape Cod Oysters,Spring
44,2/22/15,1.66,40390.21,organic,2015,Cape Cod Oysters,Spring
45,2/15/15,1.68,39967.69,organic,2015,Cape Cod Oysters,Spring
46,2/8/15,1.54,46329.16,organic,2015,Cape Cod Oysters,Spring
47,2/1/15,1.67,30193.16,organic,2015,Cape Cod Oysters,Spring
48,1/25/15,1.8,30207.8,organic,2015,Cape Cod Oysters,Winter
49,1/18/15,1.8,29669.53,organic,2015,Cape Cod Oysters,Winter
50,1/11/15,1.68,37617.95,organic,2015,Cape Cod Oysters,Winter
51,1/4/15,1.69,34190.37,organic,2015,Cape Cod Oysters,Winter
0,12/27/15,1.24,27118.17,organic,2015,Lobster Dinner,Winter
1,12/20/15,1.21,25645.44,organic,2015,Lobster Dinner,Winter
2,12/13/15,0.93,67512.97,organic,2015,Lobster Dinner,Winter
3,12/6/15,1.66,12668.99,organic,2015,Lobster Dinner,Winter
4,11/29/15,1.38,20992.27,organic,2015,Lobster Dinner,Winter
5,11/22/15,1.12,57410.08,organic,2015,Lobster Dinner,Winter
6,11/15/15,1.8,12928.53,organic,2015,Lobster Dinner,Winter
7,11/8/15,1.39,22300.6,organic,2015,Lobster Dinner,Winter
8,11/1/15,0.98,62592.4,organic,2015,Lobster Dinner,Winter
9,10/25/15,1.74,16496.39,organic,2015,Lobster Dinner,Autumn
10,10/18/15,1.78,17590.21,organic,2015,Lobster Dinner,Autumn
11,10/11/15,1.68,26547.99,organic,2015,Lobster Dinner,Autumn
12,10/4/15,1.57,35183.28,organic,2015,Lobster Dinner,Autumn
13,9/27/15,1.72,18034.01,organic,2015,Lobster Dinner,Autumn
14,9/20/15,1.76,18014.56,organic,2015,Lobster Dinner,Autumn
15,9/13/15,2.07,17959.18,organic,2015,Lobster Dinner,Autumn
16,9/6/15,2.16,18433.15,organic,2015,Lobster Dinner,Autumn
17,8/30/15,1.37,50198.43,organic,2015,Lobster Dinner,Autumn
18,8/23/15,2.21,17148.39,organic,2015,Lobster Dinner,Autumn
19,8/16/15,1.73,30519.41,organic,2015,Lobster Dinner,Autumn
20,8/9/15,2.02,18149.27,organic,2015,Lobster Dinner,Autumn
21,8/2/15,1.94,18054.18,organic,2015,Lobster Dinner,Autumn
22,7/26/15,1.96,23093.97,organic,2015,Lobster Dinner,Summer
23,7/19/15,1.37,55813.66,organic,2015,Lobster Dinner,Summer
24,7/12/15,1.82,24707.16,organic,2015,Lobster Dinner,Summer
25,7/5/15,1.93,24954.8,organic,2015,Lobster Dinner,Summer
26,6/28/15,1.53,41116.32,organic,2015,Lobster Dinner,Summer
27,6/21/15,1.53,32394.98,organic,2015,Lobster Dinner,Summer
28,6/14/15,1.91,24034.25,organic,2015,Lobster Dinner,Summer
29,6/7/15,1.96,26864.42,organic,2015,Lobster Dinner,Summer
30,5/31/15,1.5,41728.28,organic,2015,Lobster Dinner,Summer
31,5/24/15,1.82,22950.59,organic,2015,Lobster Dinner,Summer
